OBJECTID,NOM_POBLAD,FUENTE,CÓDIGO,CAT_POBLAD,DIST,PROV,Departamento,CÓD_INT,CATEGORIA,X,Y,N_BUSQDA,DEP_NORM,n_hospitales_10km
119654,TURINCANCHI,INEI,,,YAUYOS,YAUYOS,LIMA,,,-75.93771,-75.93771,,LIMA,0
119655,EL TORO (PAMPA LA QUINUA),INEI,,,CHILCA,CAÑETE,LIMA,,,-76.69873,-76.69873,,LIMA,0
119656,SEÑOR DE HUANCAS (LOS CHANCAS),INEI,,,CHILCA,CAÑETE,LIMA,,,-76.69383,-76.69383,,LIMA,0
119657,QUINUACANTA,INEI,,,YAUYOS,YAUYOS,LIMA,,,-75.94402,-75.94402,,LIMA,0
119658,LOS CEJALES,INEI,,,CHILCA,CAÑETE,LIMA,,,-76.70476,-76.70476,,LIMA,0
119659,SANTA FE,INEI,,,CHILCA,CAÑETE,LIMA,,,-76.73787,-76.73787,,LIMA,0
119660,PLUSBAC,INEI,,,CHILCA,CAÑETE,LIMA,,,-76.73988,-76.73988,,LIMA,0
119661,DON BRUNO,INEI,,,SANTA MARIA DEL MAR,LIMA,LIMA,,,-76.77153,-76.77153,,LIMA,0
119662,SAN MIGUEL ARCANGEL,INEI,,,CHILCA,CAÑETE,LIMA,,,-76.71178,-76.71178,,LIMA,0
119663,CURMAYNO,INEI,,,HUANTAN,YAUYOS,LIMA,,,-75.84883,-75.84883,,LIMA,0
119664,ALLAHUAY ASADUNAR,INEI,,,CHILCA,CAÑETE,LIMA,,,-76.75448,-76.75448,,LIMA,0
119665,MITO,INEI,,,QUINOCHAY,YAUYOS,LIMA,,,-76.22017,-76.22017,,LIMA,0
119666,GRANJA 5,INEI,,,SAN BARTOLO,LIMA,LIMA,,,-76.74255,-76.74255,,LIMA,0
119667,TATIENGA,INEI,,,CARANIA,YAUYOS,LIMA,,,-75.87731,-75.87731,,LIMA,0
119668,LAS TORRES SANTA FE,INEI,,,SAN BARTOLO,LIMA,LIMA,,,-76.76671,-76.76671,,LIMA,0
119669,AGNO,INEI,,,LARAOS,YAUYOS,LIMA,,,-75.57877,-75.57877,,LIMA,0
119670,TRES CRUCES,INEI,,,HUAMPARA,YAUYOS,LIMA,,,-76.18715,-76.18715,,LIMA,0
119671,MATANGUIA,INEI,,,AYAVIRI,YAUYOS,LIMA,,,-76.10451,-76.10451,,LIMA,0
119672,QUISPALCO,INEI,,,QUINOCHAY,YAUYOS,LIMA,,,-76.23118,-76.23118,,LIMA,0
119673,JUCHAMPI (VILMA),INEI,,,AYAVIRI,YAUYOS,LIMA,,,-76.11586,-76.11586,,LIMA,0
119674,GRANJA 07,INEI,,,SAN BARTOLO,LIMA,LIMA,,,-76.76661,-76.76661,,LIMA,0
119675,LALEN,INEI,,,QUINOCHAY,YAUYOS,LIMA,,,-76.23188,-76.23188,,LIMA,0
119676,CUSIPUNCO,INEI,,,HUAMPARA,YAUYOS,LIMA,,,-76.17335,-76.17335,,LIMA,0
119677,CONCA,INEI,,,QUINOCHAY,YAUYOS,LIMA,,,-76.21662,-76.21662,,LIMA,0
119678,TAYNUYA,INEI,,,CARANIA,YAUYOS,LIMA,,,-75.84116,-75.84116,,LIMA,0
119679,GRANJA 4,INEI,,,SAN BARTOLO,LIMA,LIMA,,,-76.75513,-76.75513,,LIMA,0
119680,MOLINO CHICO,INEI,,,LARAOS,YAUYOS,LIMA,,,-75.73717,-75.73717,,LIMA,0
119681,GRANJA 47,INEI,,,SAN BARTOLO,LIMA,LIMA,,,-76.7089,-76.7089,,LIMA,0
119682,PACHATIN (OTUQUE),INEI,,,QUINOCHAY,YAUYOS,LIMA,,,-76.24249,-76.24249,,LIMA,0
119683,GRANJA 44,INEI,,,SAN BARTOLO,LIMA,LIMA,,,-76.72137,-76.72137,,LIMA,0
119684,PEÑA BLANCA,INEI,,,QUINCHES,YAUYOS,LIMA,,,-76.15951,-76.15951,,LIMA,0
119685,CHURA,INEI,,,AYAVIRI,YAUYOS,LIMA,,,-76.08257,-76.08257,,LIMA,0
119686,MALACTO,INEI,,,QUINCHES,YAUYOS,LIMA,,,-76.13778,-76.13778,,LIMA,0
119687,ALTO HUASCACHO,INEI,,,QUINOCHAY,YAUYOS,LIMA,,,-76.25908,-76.25908,,LIMA,0
119688,HUANLA GRANDE,INEI,,,QUINOCHAY,YAUYOS,LIMA,,,-76.24987,-76.24987,,LIMA,0
119689,PAMPA BLANCA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.50965,-76.50965,,LIMA,0
119690,HUACAYPUNA,INEI,,,QUINCHES,YAUYOS,LIMA,,,-76.11998,-76.11998,,LIMA,0
119691,URAN,INEI,,,QUINCHES,YAUYOS,LIMA,,,-76.14024,-76.14024,,LIMA,0
119692,AGRICULTORES Y GANADEROS,INEI,,,PUNTA HERMOSA,LIMA,LIMA,,,-76.81322,-76.81322,,LIMA,0
119693,ANTALLANA,INEI,,,QUINCHES,YAUYOS,LIMA,,,-76.14103,-76.14103,,LIMA,0
119694,MOLINO ALTO,INEI,,,QUINOCHAY,YAUYOS,LIMA,,,-76.2547,-76.2547,,LIMA,0
119695,AVICOLA SAN CIRILO DE LOMA NEGRA - 03,INEI,,,PUNTA HERMOSA,LIMA,LIMA,,,-76.83204,-76.83204,,LIMA,0
119696,ESQUINA PRIETO,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.50527,-76.50527,,LIMA,0
119697,ÑACASPUNCO,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.36189,-76.36189,,LIMA,0
119698,YANAPCHACAN,INEI,,,ALIS,YAUYOS,LIMA,,,-75.66975,-75.66975,,LIMA,0
119699,PATA PATA,INEI,,,HUAÑEC,YAUYOS,LIMA,,,-76.08892,-76.08892,,LIMA,0
119700,QUINCHIHUAY,INEI,,,HUAÑEC,YAUYOS,LIMA,,,-76.08761,-76.08761,,LIMA,0
119701,PAMPA CHICCHIA,INEI,,,HUAÑEC,YAUYOS,LIMA,,,-76.09218,-76.09218,,LIMA,0
119702,JUGA JUGA,INEI,,,HUAÑEC,YAUYOS,LIMA,,,-76.08399,-76.08399,,LIMA,0
119703,CHATACANCHIHUYQUI,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.34599,-76.34599,,LIMA,0
119704,PEDREGAL,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.50361,-76.50361,,LIMA,0
119705,SARITA COLONIA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.42685,-76.42685,,LIMA,0
119706,TARITA,INEI,,,COCHAS,YAUYOS,LIMA,,,-76.2345,-76.2345,,LIMA,0
119707,USHMA,INEI,,,COCHAS,YAUYOS,LIMA,,,-76.19704,-76.19704,,LIMA,0
119708,LA PERLA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.42773,-76.42773,,LIMA,0
119709,AJARHUAYQUI,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.38553,-76.38553,,LIMA,0
119710,ESCOMARCA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.35331,-76.35331,,LIMA,0
119711,CHICAYACU,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.38525,-76.38525,,LIMA,0
119712,OPACURO,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.21698,-76.21698,,LIMA,0
119713,PUTACA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.38439,-76.38439,,LIMA,0
119714,CASCAJAL,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.37863,-76.37863,,LIMA,0
119715,SANTA ROSA DE MAL PASO,INEI,,,PACHACAMAC,LIMA,LIMA,,,-76.84448,-76.84448,,LIMA,0
119716,SAQUINANGA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.3787,-76.3787,,LIMA,0
119717,PUQUIO,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.38246,-76.38246,,LIMA,0
119718,ANGALASA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.3843,-76.3843,,LIMA,0
119719,CUESTA BLANCA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.35506,-76.35506,,LIMA,0
119720,SIMUCHA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.37855,-76.37855,,LIMA,0
119721,SUNCHURI,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.16848,-76.16848,,LIMA,0
119722,ATINCULLA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.38225,-76.38225,,LIMA,0
119723,CHATAYQUE,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.37808,-76.37808,,LIMA,0
119724,AZUCARA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.38163,-76.38163,,LIMA,0
119725,CONICHA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.376,-76.376,,LIMA,0
119726,HUASUCARA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.458,-76.458,,LIMA,0
119727,LLANCAYA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.17348,-76.17348,,LIMA,0
119728,HUAYHUACANCHA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.21185,-76.21185,,LIMA,0
119729,CHIPA CHIPA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.37778,-76.37778,,LIMA,0
119730,KINANGUIA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.17694,-76.17694,,LIMA,0
119731,LETICIA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.37718,-76.37718,,LIMA,0
119732,CORNAYA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.22655,-76.22655,,LIMA,0
119733,LUMAGUIRE,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.35505,-76.35505,,LIMA,0
119734,MATARACHE,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.37907,-76.37907,,LIMA,0
119735,MACSA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.46572,-76.46572,,LIMA,0
119736,PAMPA FLORES,INEI,,,PACHACAMAC,LIMA,LIMA,,,-76.83893,-76.83893,,LIMA,0
119737,CANTUSHA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.17961,-76.17961,,LIMA,0
119738,MANCHAY ALTO LOTE B,INEI,,,PACHACAMAC,LIMA,LIMA,,,-76.85381,-76.85381,,LIMA,1
119739,CASINCHE,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.37779,-76.37779,,LIMA,0
119740,TALIAZA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.37918,-76.37918,,LIMA,0
119741,MALANCHE,INEI,,,STO.DGO. DE LOS OLLEROS,HUAROCHIRÍ,LIMA,,,-76.63802,-76.63802,,LIMA,0
119742,AUYOS,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.38104,-76.38104,,LIMA,0
119743,SANGALLAYA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.22996,-76.22996,,LIMA,0
119744,AZULCOCHA,INEI,,,TOMAS,YAUYOS,LIMA,,,-75.74089,-75.74089,,LIMA,0
119745,GUAMOYA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.21827,-76.21827,,LIMA,0
119746,LLINLLI,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.3659,-76.3659,,LIMA,0
119747,HUAJUTA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.42075,-76.42075,,LIMA,0
119748,WASELLUMA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.20824,-76.20824,,LIMA,0
119749,MURGO,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.15375,-76.15375,,LIMA,0
119750,PUEBLO VIEJO,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.36302,-76.36302,,LIMA,0
119751,ANTARAJRA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.12421,-76.12421,,LIMA,0
119752,TRES QUEBRADAS,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.46689,-76.46689,,LIMA,0
119753,CHUCUMARCA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.37951,-76.37951,,LIMA,0
119754,CHAUCANSA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.48371,-76.48371,,LIMA,0
119755,PICHEQUE,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.17378,-76.17378,,LIMA,0
119756,SHACSHUNA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.25834,-76.25834,,LIMA,0
119757,INVASION CEMENTERIO,INEI,,,PACHACAMAC,LIMA,LIMA,,,-76.85544,-76.85544,,LIMA,1
119758,SHAJA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.42029,-76.42029,,LIMA,0
119759,TAMBO INGA,INEI,,,PACHACAMAC,LIMA,LIMA,,,-76.8327,-76.8327,,LIMA,0
119760,GUIRMANCHI,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.22382,-76.22382,,LIMA,0
119761,QUILLOTA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.21692,-76.21692,,LIMA,0
119762,JINGUIRE,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.38687,-76.38687,,LIMA,0
119763,AUSHIQUE,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.40496,-76.40496,,LIMA,0
119764,AYSHA PAMPA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.2257,-76.2257,,LIMA,0
119765,MANZANO,INEI,,,STO.DGO. DE LOS OLLEROS,HUAROCHIRÍ,LIMA,,,-76.67054,-76.67054,,LIMA,0
119766,LLOLLUN,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.1745,-76.1745,,LIMA,0
119767,SAN LORENZO DE QUINTI,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.21345,-76.21345,,LIMA,0
119768,SAHUACHILE,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.25846,-76.25846,,LIMA,0
119769,MACACHAYA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.23449,-76.23449,,LIMA,0
119770,NEGRITILLO,INEI,,,STO.DGO. DE LOS OLLEROS,HUAROCHIRÍ,LIMA,,,-76.66137,-76.66137,,LIMA,0
119771,SALMACANCHA,INEI,,,VITIS,YAUYOS,LIMA,,,-75.85647,-75.85647,,LIMA,0
119772,SINCOCAYA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.2818,-76.2818,,LIMA,0
119773,PAMPA TINAJA,INEI,,,STO.DGO. DE LOS OLLEROS,HUAROCHIRÍ,LIMA,,,-76.65114,-76.65114,,LIMA,0
119774,CHACUAYQUI,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.21582,-76.21582,,LIMA,0
119775,PALCAMAYO,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.21121,-76.21121,,LIMA,0
119776,CHIGUA-CHIGUA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.20705,-76.20705,,LIMA,0
119777,CHICLLA QUEBRADA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.22219,-76.22219,,LIMA,0
119778,SAN JOSE DE LOS CHORRILLOS,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.43787,-76.43787,,LIMA,0
119779,YAMBRACA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.20231,-76.20231,,LIMA,0
119780,CANTACA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.31785,-76.31785,,LIMA,0
119781,ACERGUA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.19171,-76.19171,,LIMA,0
119782,LUNAMAZA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.20126,-76.20126,,LIMA,0
119783,SAN PEDRO,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.2188,-76.2188,,LIMA,0
119784,SAUSICHA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.44967,-76.44967,,LIMA,0
119785,PAMPA PUQUIO,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.1785,-76.1785,,LIMA,0
119786,PIEDRA PURISIMA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.20634,-76.20634,,LIMA,0
119787,CHAUCHIPA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.21503,-76.21503,,LIMA,0
119788,HUAYQUIGOSA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.22232,-76.22232,,LIMA,0
119789,COCHANCHE,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.18732,-76.18732,,LIMA,0
119790,YANAHUACO,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.16803,-76.16803,,LIMA,0
119791,CUILDA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.2238,-76.2238,,LIMA,0
119792,LICHIJAIQUI,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.41311,-76.41311,,LIMA,0
119793,COYA,INEI,,,MIRAFLORES,YAUYOS,LIMA,,,-75.94057,-75.94057,,LIMA,0
119794,ACOPONCO,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.2274,-76.2274,,LIMA,0
119795,TOTURA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.16546,-76.16546,,LIMA,0
119796,CHACRALANGA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.44508,-76.44508,,LIMA,0
119797,TALQUICHE,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.43567,-76.43567,,LIMA,0
119798,ACOPICHA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.22693,-76.22693,,LIMA,0
119799,HUASCACHA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.22153,-76.22153,,LIMA,0
119800,MAJASHILE,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.20771,-76.20771,,LIMA,0
119801,MARAN NICHE,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.43477,-76.43477,,LIMA,0
119802,SAN MIGUEL DE LAYA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.43953,-76.43953,,LIMA,0
119803,ANGARA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.16673,-76.16673,,LIMA,0
119804,YANAYANTE,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.22253,-76.22253,,LIMA,0
119805,CHICRE,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.24523,-76.24523,,LIMA,0
119806,ABASHUAYQUE,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.21408,-76.21408,,LIMA,0
119807,SAN JUAN DE TANTARANCHE,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.18503,-76.18503,,LIMA,0
119808,SAN MARTIN DE ORCOCOTO,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.45815,-76.45815,,LIMA,0
119809,SAN FRANCISCO DE BORJA,INEI,,,SAN BORJA,LIMA,LIMA,,,-76.99907,-76.99907,,LIMA,27
119810,SACSACOTO,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.42209,-76.42209,,LIMA,0
119811,ROMICHACA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.15436,-76.15436,,LIMA,0
119812,HUCURWAYQUI,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.20634,-76.20634,,LIMA,0
119813,PEÑAMANA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.39185,-76.39185,,LIMA,0
119814,MARCA COTO,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.23219,-76.23219,,LIMA,0
119815,HUALAGAYA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.2132,-76.2132,,LIMA,0
119816,MAYARI,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.15876,-76.15876,,LIMA,0
119817,PICHAUCALLA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.39864,-76.39864,,LIMA,0
119818,HUANAHUANA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.1711,-76.1711,,LIMA,0
119819,OLLADA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.45867,-76.45867,,LIMA,0
119820,PANQUILE,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.23762,-76.23762,,LIMA,0
119821,AYLLAPUQUIO,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.19251,-76.19251,,LIMA,0
119822,LINDERO,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.21949,-76.21949,,LIMA,0
119823,MARHUACA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.21225,-76.21225,,LIMA,0
119824,HUANCANANA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.16737,-76.16737,,LIMA,0
119825,RANCHO LOS TUNARES,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.49529,-76.49529,,LIMA,0
119826,HUANCAYANCHE,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.19946,-76.19946,,LIMA,0
119827,PACACHANCHE,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.18836,-76.18836,,LIMA,0
119828,TUNSUCANCHA,INEI,,,VITIS,YAUYOS,LIMA,,,-75.89643,-75.89643,,LIMA,0
119829,CORPATAZA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.19958,-76.19958,,LIMA,0
119830,TAYAHUAYQUE,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.14256,-76.14256,,LIMA,0
119831,PUENTE,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.45256,-76.45256,,LIMA,0
119832,QUINTONAYA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.24185,-76.24185,,LIMA,0
119833,OSAHUAYQUE,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.21114,-76.21114,,LIMA,0
119834,CHICCHICA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.2448,-76.2448,,LIMA,0
119835,SAHUASAHUA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.13292,-76.13292,,LIMA,0
119836,INGOLAYA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.24037,-76.24037,,LIMA,0
119837,ESPIRITU SANTO,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.51551,-76.51551,,LIMA,0
119838,CHUPAHUARA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.10316,-76.10316,,LIMA,0
119839,TALQUINE,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.45754,-76.45754,,LIMA,0
119840,SAN ANTONIO,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.44142,-76.44142,,LIMA,0
119841,CRUZ ALTA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.17539,-76.17539,,LIMA,0
119842,CHAQUICHA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.23932,-76.23932,,LIMA,0
119843,CUSIPAMPA LLAMBILLA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.24207,-76.24207,,LIMA,0
119844,SANTIAGO DE ANCHUCAYA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.23259,-76.23259,,LIMA,0
119845,HUAYLLA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.22139,-76.22139,,LIMA,0
119846,JULLACHI,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.38009,-76.38009,,LIMA,0
119847,COCHICA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.24545,-76.24545,,LIMA,0
119848,YURASCHANCA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.13752,-76.13752,,LIMA,0
119849,PISCALA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.2412,-76.2412,,LIMA,0
119850,ANTANGA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.41006,-76.41006,,LIMA,0
119851,MILLGUA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.21287,-76.21287,,LIMA,0
119852,SAYHUANCA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.10896,-76.10896,,LIMA,0
119853,SHICACA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.42512,-76.42512,,LIMA,0
119854,PEÑA ALTO,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.35934,-76.35934,,LIMA,0
119855,HUAYLLANCANCHA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.09172,-76.09172,,LIMA,0
119856,MESA REDONDA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.10845,-76.10845,,LIMA,0
119857,SANTA ANA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.38494,-76.38494,,LIMA,0
119858,PALLACANCHA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.08148,-76.08148,,LIMA,0
119859,LACTASHICA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.26012,-76.26012,,LIMA,0
119860,ANGO POCULLO,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.05929,-76.05929,,LIMA,0
119861,OCLLAJ,INEI,,,TANTA,YAUYOS,LIMA,,,-75.98309,-75.98309,,LIMA,0
119862,HUAQUICRUME,INEI,,,HUANCAYA,YAUYOS,LIMA,,,-75.91999,-75.91999,,LIMA,0
119863,POMACHE,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.49652,-76.49652,,LIMA,0
119864,OCSHA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.04284,-76.04284,,LIMA,0
119865,PUCLLAHUASHI,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.13242,-76.13242,,LIMA,0
119866,YACUPIANA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.02639,-76.02639,,LIMA,0
119867,PACASHUAYQUE,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.5444,-76.5444,,LIMA,0
119868,YASCANCHA,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.02956,-76.02956,,LIMA,0
119869,ANDAYACHE,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.12171,-76.12171,,LIMA,0
119870,LEON MACHAY,INEI,,,HUANCAYA,YAUYOS,LIMA,,,-75.92194,-75.92194,,LIMA,0
119871,AGUAQUIRE,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.19745,-76.19745,,LIMA,0
119872,HUACARCO,INEI,,,MATUCANA,HUAROCHIRÍ,LIMA,,,-76.15228,-76.15228,,LIMA,0
